location_id,date,latitude,longitude,rainfall_mm,rainfall_1d_mm,consecutive_rainy_days,consecutive_heavy_rain_days
AIZ_GRID_041_23.715811_92.70935,2026-09-10,23.715811,92.70935,4.7,4.7,8,0
AIZ_GRID_041_23.71595_92.708794,2026-09-10,23.71595,92.708794,4.7,4.7,8,0
AIZ_GRID_041_23.7175_92.706667,2026-09-10,23.7175,92.706667,4.7,4.7,8,0
AIZ_GRID_041_23.717408_92.706442,2026-09-10,23.717408,92.706442,4.7,4.7,8,0
AIZ_GRID_041_23.717356_92.707533,2026-09-10,23.717356,92.707533,4.7,4.7,8,0
AIZ_GRID_041_23.717217_92.707778,2026-09-10,23.717217,92.707778,4.7,4.7,8,0
AIZ_GRID_041_23.716972_92.708172,2026-09-10,23.716972,92.708172,4.7,4.7,8,0
AIZ_GRID_041_23.713056_92.708958,2026-09-10,23.713056,92.708958,4.7,4.7,8,0
AIZ_GRID_041_23.715231_92.715292,2026-09-10,23.715231,92.715292,4.7,4.7,8,0
AIZ_GRID_041_23.74_92.715,2026-09-10,23.74,92.715,4.7,4.7,8,0
AIZ_GRID_041_23.739444_92.714722,2026-09-10,23.739444,92.714722,4.7,4.7,8,0
AIZ_GRID_041_23.711389_92.724444,2026-09-10,23.711389,92.724444,4.7,4.7,8,0
AIZ_GRID_041_23.716389_92.721111,2026-09-10,23.716389,92.721111,4.7,4.7,8,0
AIZ_GRID_041_23.714444_92.728611,2026-09-10,23.714444,92.728611,4.7,4.7,8,0
AIZ_GRID_041_23.715714_92.726597,2026-09-10,23.715714,92.726597,4.7,4.7,8,0
AIZ_GRID_041_23.7104_92.722378,2026-09-10,23.7104,92.722378,4.7,4.7,8,0
AIZ_GRID_041_23.718658_92.723353,2026-09-10,23.718658,92.723353,4.7,4.7,8,0
AIZ_GRID_041_23.7175_92.719722,2026-09-10,23.7175,92.719722,4.7,4.7,8,0
AIZ_GRID_041_23.71_92.716111,2026-09-10,23.71,92.716111,4.7,4.7,8,0
AIZ_GRID_041_23.706667_92.714444,2026-09-10,23.706667,92.714444,4.7,4.7,8,0
AIZ_GRID_041_23.705278_92.711389,2026-09-10,23.705278,92.711389,4.7,4.7,8,0
AIZ_GRID_041_23.704167_92.712222,2026-09-10,23.704167,92.712222,4.7,4.7,8,0
AIZ_GRID_041_23.700278_92.716111,2026-09-10,23.700278,92.716111,4.7,4.7,8,0
AIZ_GRID_033_23.699722_92.716944,2026-09-10,23.699722,92.716944,2.7,2.7,8,0
AIZ_GRID_033_23.680278_92.724722,2026-09-10,23.680278,92.724722,2.7,2.7,8,0
AIZ_GRID_033_23.678056_92.72,2026-09-10,23.678056,92.72,2.7,2.7,8,0
AIZ_GRID_025_23.643333_92.734444,2026-09-10,23.643333,92.734444,2.2,2.2,8,0
AIZ_GRID_025_23.646389_92.726389,2026-09-10,23.646389,92.726389,2.2,2.2,8,0
AIZ_GRID_025_23.646389_92.725278,2026-09-10,23.646389,92.725278,2.2,2.2,8,0
AIZ_GRID_025_23.631111_92.723889,2026-09-10,23.631111,92.723889,2.2,2.2,8,0
AIZ_GRID_025_23.630556_92.723056,2026-09-10,23.630556,92.723056,2.2,2.2,8,0
AIZ_GRID_025_23.628333_92.723333,2026-09-10,23.628333,92.723333,2.2,2.2,8,0
AIZ_GRID_025_23.622778_92.724444,2026-09-10,23.622778,92.724444,2.2,2.2,8,0
AIZ_GRID_025_23.621944_92.723056,2026-09-10,23.621944,92.723056,2.2,2.2,8,0
AIZ_GRID_025_23.620833_92.7225,2026-09-10,23.620833,92.7225,2.2,2.2,8,0
AIZ_GRID_025_23.619167_92.7225,2026-09-10,23.619167,92.7225,2.2,2.2,8,0
AIZ_GRID_025_23.62_92.724722,2026-09-10,23.62,92.724722,2.2,2.2,8,0
AIZ_GRID_025_23.619722_92.725278,2026-09-10,23.619722,92.725278,2.2,2.2,8,0
AIZ_GRID_025_23.620278_92.725556,2026-09-10,23.620278,92.725556,2.2,2.2,8,0
AIZ_GRID_025_23.620278_92.726111,2026-09-10,23.620278,92.726111,2.2,2.2,8,0
AIZ_GRID_025_23.621111_92.724444,2026-09-10,23.621111,92.724444,2.2,2.2,8,0
AIZ_GRID_033_23.687433_92.721292,2026-09-10,23.687433,92.721292,2.7,2.7,8,0
AIZ_GRID_033_23.676944_92.717222,2026-09-10,23.676944,92.717222,2.7,2.7,8,0
AIZ_GRID_033_23.675833_92.715,2026-09-10,23.675833,92.715,2.7,2.7,8,0
AIZ_GRID_033_23.674722_92.717222,2026-09-10,23.674722,92.717222,2.7,2.7,8,0
AIZ_GRID_033_23.674444_92.714722,2026-09-10,23.674444,92.714722,2.7,2.7,8,0
AIZ_GRID_033_23.673889_92.714722,2026-09-10,23.673889,92.714722,2.7,2.7,8,0
AIZ_GRID_033_23.672069_92.709929,2026-09-10,23.672069,92.709929,2.7,2.7,8,0
AIZ_GRID_033_23.684301_92.715511,2026-09-10,23.684301,92.715511,2.7,2.7,8,0
AIZ_GRID_041_23.706389_92.720556,2026-09-10,23.706389,92.720556,4.7,4.7,8,0
AIZ_GRID_041_23.704167_92.72,2026-09-10,23.704167,92.72,4.7,4.7,8,0
AIZ_GRID_041_23.703056_92.720556,2026-09-10,23.703056,92.720556,4.7,4.7,8,0
AIZ_GRID_033_23.693333_92.720556,2026-09-10,23.693333,92.720556,2.7,2.7,8,0
AIZ_GRID_033_23.69_92.723611,2026-09-10,23.69,92.723611,2.7,2.7,8,0
AIZ_GRID_033_23.683611_92.722778,2026-09-10,23.683611,92.722778,2.7,2.7,8,0
AIZ_GRID_033_23.676111_92.719722,2026-09-10,23.676111,92.719722,2.7,2.7,8,0
AIZ_GRID_033_23.671389_92.723611,2026-09-10,23.671389,92.723611,2.7,2.7,8,0
AIZ_GRID_033_23.666944_92.721944,2026-09-10,23.666944,92.721944,2.7,2.7,8,0
AIZ_GRID_033_23.666667_92.723889,2026-09-10,23.666667,92.723889,2.7,2.7,8,0
AIZ_GRID_033_23.660278_92.726944,2026-09-10,23.660278,92.726944,2.7,2.7,8,0
AIZ_GRID_025_23.643889_92.725833,2026-09-10,23.643889,92.725833,2.2,2.2,8,0
AIZ_GRID_025_23.635_92.723611,2026-09-10,23.635,92.723611,2.2,2.2,8,0
AIZ_GRID_006_23.432778_92.761111,2026-09-10,23.432778,92.761111,4.5,4.5,8,0
AIZ_GRID_009_23.467778_92.741111,2026-09-10,23.467778,92.741111,6.0,6.0,8,0
AIZ_GRID_009_23.468056_92.716389,2026-09-10,23.468056,92.716389,6.0,6.0,8,0
AIZ_GRID_009_23.4725_92.714444,2026-09-10,23.4725,92.714444,6.0,6.0,8,0
AIZ_GRID_009_23.49_92.705556,2026-09-10,23.49,92.705556,6.0,6.0,8,0
AIZ_GRID_009_23.497222_92.703333,2026-09-10,23.497222,92.703333,6.0,6.0,8,0
AIZ_GRID_011_23.513611_92.698333,2026-09-10,23.513611,92.698333,6.3,6.3,8,0
AIZ_GRID_011_23.536667_92.6975,2026-09-10,23.536667,92.6975,6.3,6.3,8,0
AIZ_GRID_012_23.541667_92.701944,2026-09-10,23.541667,92.701944,5.7,5.7,8,0
AIZ_GRID_012_23.542778_92.703333,2026-09-10,23.542778,92.703333,5.7,5.7,8,0
AIZ_GRID_012_23.529444_92.729444,2026-09-10,23.529444,92.729444,5.7,5.7,8,0
AIZ_GRID_012_23.530833_92.730556,2026-09-10,23.530833,92.730556,5.7,5.7,8,0
AIZ_GRID_012_23.531111_92.733611,2026-09-10,23.531111,92.733611,5.7,5.7,8,0
AIZ_GRID_012_23.530833_92.733333,2026-09-10,23.530833,92.733333,5.7,5.7,8,0
AIZ_GRID_019_23.563889_92.708056,2026-09-10,23.563889,92.708056,2.2,2.2,8,0
AIZ_GRID_019_23.564167_92.708056,2026-09-10,23.564167,92.708056,2.2,2.2,8,0
AIZ_GRID_019_23.565_92.707778,2026-09-10,23.565,92.707778,2.2,2.2,8,0
AIZ_GRID_019_23.566667_92.708889,2026-09-10,23.566667,92.708889,2.2,2.2,8,0
AIZ_GRID_049_23.773056_92.743611,2026-09-10,23.773056,92.743611,4.7,4.7,8,0
AIZ_GRID_050_23.774722_92.761944,2026-09-10,23.774722,92.761944,5.8,5.8,8,0
AIZ_GRID_050_23.773611_92.761111,2026-09-10,23.773611,92.761111,5.8,5.8,8,0
AIZ_GRID_041_23.748611_92.738611,2026-09-10,23.748611,92.738611,4.7,4.7,8,0
AIZ_GRID_025_23.61_92.720833,2026-09-10,23.61,92.720833,2.2,2.2,8,0
AIZ_GRID_025_23.606667_92.723056,2026-09-10,23.606667,92.723056,2.2,2.2,8,0
AIZ_GRID_019_23.5925_92.716667,2026-09-10,23.5925,92.716667,2.2,2.2,8,0
AIZ_GRID_019_23.587222_92.713611,2026-09-10,23.587222,92.713611,2.2,2.2,8,0
AIZ_GRID_019_23.576944_92.713056,2026-09-10,23.576944,92.713056,2.2,2.2,8,0
AIZ_GRID_019_23.580278_92.715,2026-09-10,23.580278,92.715,2.2,2.2,8,0
AIZ_GRID_019_23.581389_92.714167,2026-09-10,23.581389,92.714167,2.2,2.2,8,0
AIZ_GRID_019_23.586944_92.7175,2026-09-10,23.586944,92.7175,2.2,2.2,8,0
AIZ_GRID_019_23.585556_92.715833,2026-09-10,23.585556,92.715833,2.2,2.2,8,0
AIZ_GRID_019_23.585833_92.716389,2026-09-10,23.585833,92.716389,2.2,2.2,8,0
AIZ_GRID_019_23.586389_92.715833,2026-09-10,23.586389,92.715833,2.2,2.2,8,0
AIZ_GRID_033_23.653889_92.724444,2026-09-10,23.653889,92.724444,2.7,2.7,8,0
AIZ_GRID_033_23.654167_92.717778,2026-09-10,23.654167,92.717778,2.7,2.7,8,0
AIZ_GRID_033_23.655_92.714444,2026-09-10,23.655,92.714444,2.7,2.7,8,0
AIZ_GRID_032_23.654167_92.69,2026-09-10,23.654167,92.69,5.0,5.0,8,0
AIZ_GRID_032_23.660556_92.672778,2026-09-10,23.660556,92.672778,5.0,5.0,8,0
AIZ_GRID_032_23.660833_92.672778,2026-09-10,23.660833,92.672778,5.0,5.0,8,0
AIZ_GRID_032_23.657778_92.674444,2026-09-10,23.657778,92.674444,5.0,5.0,8,0
AIZ_GRID_033_23.658611_92.705833,2026-09-10,23.658611,92.705833,2.7,2.7,8,0
AIZ_GRID_033_23.681436_92.721442,2026-09-10,23.681436,92.721442,2.7,2.7,8,0
AIZ_GRID_042_23.735556_92.788333,2026-09-10,23.735556,92.788333,4.7,4.7,8,0
AIZ_GRID_042_23.726944_92.795278,2026-09-10,23.726944,92.795278,4.7,4.7,8,0
AIZ_GRID_042_23.732778_92.797222,2026-09-10,23.732778,92.797222,4.7,4.7,8,0
AIZ_GRID_042_23.734167_92.798611,2026-09-10,23.734167,92.798611,4.7,4.7,8,0
AIZ_GRID_042_23.745556_92.794444,2026-09-10,23.745556,92.794444,4.7,4.7,8,0
AIZ_GRID_042_23.736667_92.797222,2026-09-10,23.736667,92.797222,4.7,4.7,8,0
AIZ_GRID_042_23.736389_92.798056,2026-09-10,23.736389,92.798056,4.7,4.7,8,0
AIZ_GRID_042_23.735833_92.798889,2026-09-10,23.735833,92.798889,4.7,4.7,8,0
AIZ_GRID_042_23.736389_92.8,2026-09-10,23.736389,92.8,4.7,4.7,8,0
AIZ_GRID_043_23.735556_92.800278,2026-09-10,23.735556,92.800278,1.6,1.6,8,0
AIZ_GRID_042_23.719722_92.797778,2026-09-10,23.719722,92.797778,4.7,4.7,8,0
AIZ_GRID_043_23.722222_92.801389,2026-09-10,23.722222,92.801389,1.6,1.6,8,0
AIZ_GRID_043_23.733056_92.847778,2026-09-10,23.733056,92.847778,1.6,1.6,8,0
AIZ_GRID_051_23.760833_92.8475,2026-09-10,23.760833,92.8475,2.5,2.5,8,0
AIZ_GRID_070_23.869722_92.876111,2026-09-10,23.869722,92.876111,2.2,2.2,8,0
AIZ_GRID_059_23.807506_92.834172,2026-09-10,23.807506,92.834172,2.5,2.5,8,0
AIZ_GRID_041_23.723278_92.702222,2026-09-10,23.723278,92.702222,4.7,4.7,8,0
AIZ_GRID_033_23.655306_92.7025,2026-09-10,23.655306,92.7025,2.7,2.7,8,0
AIZ_GRID_041_23.708278_92.717111,2026-09-10,23.708278,92.717111,4.7,4.7,8,0
AIZ_GRID_057_23.829501_92.736459,2026-09-10,23.829501,92.736459,5.8,5.8,8,0
AIZ_GRID_057_23.828321_92.73701,2026-09-10,23.828321,92.73701,5.8,5.8,8,0
AIZ_GRID_019_23.599444_92.720194,2026-09-10,23.599444,92.720194,2.2,2.2,8,0
AIZ_GRID_012_23.519806_92.700667,2026-09-10,23.519806,92.700667,5.7,5.7,8,0
AIZ_GRID_117_24.271389_92.96,2026-09-10,24.271389,92.96,2.9,2.9,8,0
AIZ_GRID_111_24.182528_92.949917,2026-09-10,24.182528,92.949917,2.5,2.5,8,0
AIZ_GRID_070_23.866389_92.881389,2026-09-10,23.866389,92.881389,2.2,2.2,8,0
AIZ_GRID_019_23.571667_92.710833,2026-09-10,23.571667,92.710833,2.2,2.2,8,0
AIZ_GRID_019_23.583889_92.717222,2026-09-10,23.583889,92.717222,2.2,2.2,8,0
AIZ_GRID_019_23.585917_92.717778,2026-09-10,23.585917,92.717778,2.2,2.2,8,0
AIZ_GRID_019_23.559444_92.708333,2026-09-10,23.559444,92.708333,2.2,2.2,8,0
AIZ_GRID_012_23.543806_92.701361,2026-09-10,23.543806,92.701361,5.7,5.7,8,0
AIZ_GRID_012_23.540278_92.701389,2026-09-10,23.540278,92.701389,5.7,5.7,8,0
AIZ_GRID_012_23.539861_92.700639,2026-09-10,23.539861,92.700639,5.7,5.7,8,0
AIZ_GRID_011_23.535_92.696944,2026-09-10,23.535,92.696944,6.3,6.3,8,0
AIZ_GRID_011_23.533333_92.697222,2026-09-10,23.533333,92.697222,6.3,6.3,8,0
AIZ_GRID_011_23.529722_92.696111,2026-09-10,23.529722,92.696111,6.3,6.3,8,0
AIZ_GRID_009_23.499917_92.701361,2026-09-10,23.499917,92.701361,6.0,6.0,8,0
AIZ_GRID_012_23.5_92.701111,2026-09-10,23.5,92.701111,5.7,5.7,8,0
AIZ_GRID_048_23.781389_92.676389,2026-09-10,23.781389,92.676389,10.4,10.4,8,0
AIZ_GRID_028_23.634722_92.855,2026-09-10,23.634722,92.855,1.4,1.4,8,0
AIZ_GRID_028_23.608611_92.850556,2026-09-10,23.608611,92.850556,1.4,1.4,8,0
AIZ_GRID_041_23.733056_92.75,2026-09-10,23.733056,92.75,4.7,4.7,8,0
AIZ_GRID_041_23.732222_92.75,2026-09-10,23.732222,92.75,4.7,4.7,8,0
AIZ_GRID_041_23.731944_92.75,2026-09-10,23.731944,92.75,4.7,4.7,8,0
AIZ_GRID_041_23.740833_92.741111,2026-09-10,23.740833,92.741111,4.7,4.7,8,0
AIZ_GRID_041_23.749167_92.7375,2026-09-10,23.749167,92.7375,4.7,4.7,8,0
AIZ_GRID_049_23.769722_92.744722,2026-09-10,23.769722,92.744722,4.7,4.7,8,0
AIZ_GRID_049_23.763889_92.733889,2026-09-10,23.763889,92.733889,4.7,4.7,8,0
AIZ_GRID_049_23.760556_92.731944,2026-09-10,23.760556,92.731944,4.7,4.7,8,0
AIZ_GRID_041_23.715833_92.72,2026-09-10,23.715833,92.72,4.7,4.7,8,0
AIZ_GRID_041_23.738889_92.714722,2026-09-10,23.738889,92.714722,4.7,4.7,8,0
AIZ_GRID_041_23.736944_92.715,2026-09-10,23.736944,92.715,4.7,4.7,8,0
AIZ_GRID_040_23.749167_92.694167,2026-09-10,23.749167,92.694167,7.6,7.6,8,0
AIZ_GRID_041_23.741944_92.713056,2026-09-10,23.741944,92.713056,4.7,4.7,8,0
AIZ_GRID_041_23.743889_92.712222,2026-09-10,23.743889,92.712222,4.7,4.7,8,0
AIZ_GRID_041_23.747222_92.718056,2026-09-10,23.747222,92.718056,4.7,4.7,8,0
AIZ_GRID_033_23.692778_92.720556,2026-09-10,23.692778,92.720556,2.7,2.7,8,0
AIZ_GRID_033_23.697778_92.719444,2026-09-10,23.697778,92.719444,2.7,2.7,8,0
AIZ_GRID_033_23.699722_92.7175,2026-09-10,23.699722,92.7175,2.7,2.7,8,0
AIZ_GRID_041_23.709722_92.722222,2026-09-10,23.709722,92.722222,4.7,4.7,8,0
AIZ_GRID_033_23.699444_92.719722,2026-09-10,23.699444,92.719722,2.7,2.7,8,0
AIZ_GRID_033_23.689167_92.720556,2026-09-10,23.689167,92.720556,2.7,2.7,8,0
AIZ_GRID_041_23.702778_92.720833,2026-09-10,23.702778,92.720833,4.7,4.7,8,0
AIZ_GRID_041_23.7025_92.721389,2026-09-10,23.7025,92.721389,4.7,4.7,8,0
AIZ_GRID_033_23.698056_92.722778,2026-09-10,23.698056,92.722778,2.7,2.7,8,0
AIZ_GRID_033_23.693611_92.7225,2026-09-10,23.693611,92.7225,2.7,2.7,8,0
AIZ_GRID_033_23.664167_92.720556,2026-09-10,23.664167,92.720556,2.7,2.7,8,0
AIZ_GRID_033_23.660556_92.725278,2026-09-10,23.660556,92.725278,2.7,2.7,8,0
AIZ_GRID_033_23.66_92.726389,2026-09-10,23.66,92.726389,2.7,2.7,8,0
AIZ_GRID_033_23.655278_92.726944,2026-09-10,23.655278,92.726944,2.7,2.7,8,0
AIZ_GRID_033_23.651389_92.726944,2026-09-10,23.651389,92.726944,2.7,2.7,8,0
AIZ_GRID_025_23.645556_92.724444,2026-09-10,23.645556,92.724444,2.2,2.2,8,0
AIZ_GRID_025_23.644444_92.725278,2026-09-10,23.644444,92.725278,2.2,2.2,8,0
AIZ_GRID_025_23.641667_92.724167,2026-09-10,23.641667,92.724167,2.2,2.2,8,0
AIZ_GRID_025_23.640833_92.724722,2026-09-10,23.640833,92.724722,2.2,2.2,8,0
AIZ_GRID_025_23.6375_92.722778,2026-09-10,23.6375,92.722778,2.2,2.2,8,0
AIZ_GRID_025_23.626111_92.726389,2026-09-10,23.626111,92.726389,2.2,2.2,8,0
AIZ_GRID_025_23.6325_92.723889,2026-09-10,23.6325,92.723889,2.2,2.2,8,0
AIZ_GRID_025_23.629722_92.725556,2026-09-10,23.629722,92.725556,2.2,2.2,8,0
AIZ_GRID_025_23.616111_92.717222,2026-09-10,23.616111,92.717222,2.2,2.2,8,0
AIZ_GRID_025_23.618611_92.726111,2026-09-10,23.618611,92.726111,2.2,2.2,8,0
AIZ_GRID_025_23.605556_92.725,2026-09-10,23.605556,92.725,2.2,2.2,8,0
AIZ_GRID_020_23.586944_92.8175,2026-09-10,23.586944,92.8175,2.6,2.6,8,0
AIZ_GRID_019_23.591944_92.750556,2026-09-10,23.591944,92.750556,2.2,2.2,8,0
AIZ_GRID_020_23.595_92.816111,2026-09-10,23.595,92.816111,2.6,2.6,8,0
AIZ_GRID_027_23.608611_92.809722,2026-09-10,23.608611,92.809722,2.7,2.7,8,0
AIZ_GRID_027_23.609722_92.809167,2026-09-10,23.609722,92.809167,2.7,2.7,8,0
AIZ_GRID_027_23.613611_92.807778,2026-09-10,23.613611,92.807778,2.7,2.7,8,0
AIZ_GRID_027_23.612222_92.805278,2026-09-10,23.612222,92.805278,2.7,2.7,8,0
AIZ_GRID_027_23.611389_92.803333,2026-09-10,23.611389,92.803333,2.7,2.7,8,0
AIZ_GRID_026_23.616111_92.797778,2026-09-10,23.616111,92.797778,2.7,2.7,8,0
AIZ_GRID_026_23.614722_92.795833,2026-09-10,23.614722,92.795833,2.7,2.7,8,0
AIZ_GRID_026_23.618611_92.79,2026-09-10,23.618611,92.79,2.7,2.7,8,0
AIZ_GRID_026_23.623333_92.788889,2026-09-10,23.623333,92.788889,2.7,2.7,8,0
AIZ_GRID_026_23.623611_92.788889,2026-09-10,23.623611,92.788889,2.7,2.7,8,0
AIZ_GRID_026_23.625278_92.786389,2026-09-10,23.625278,92.786389,2.7,2.7,8,0
AIZ_GRID_026_23.601111_92.758889,2026-09-10,23.601111,92.758889,2.7,2.7,8,0
AIZ_GRID_019_23.595278_92.717222,2026-09-10,23.595278,92.717222,2.2,2.2,8,0
AIZ_GRID_019_23.590556_92.716111,2026-09-10,23.590556,92.716111,2.2,2.2,8,0
AIZ_GRID_019_23.590278_92.715833,2026-09-10,23.590278,92.715833,2.2,2.2,8,0
AIZ_GRID_019_23.586389_92.713889,2026-09-10,23.586389,92.713889,2.2,2.2,8,0
AIZ_GRID_019_23.583889_92.711667,2026-09-10,23.583889,92.711667,2.2,2.2,8,0
AIZ_GRID_019_23.571389_92.709722,2026-09-10,23.571389,92.709722,2.2,2.2,8,0
AIZ_GRID_019_23.570556_92.708889,2026-09-10,23.570556,92.708889,2.2,2.2,8,0
AIZ_GRID_019_23.570278_92.707222,2026-09-10,23.570278,92.707222,2.2,2.2,8,0
AIZ_GRID_019_23.553889_92.704722,2026-09-10,23.553889,92.704722,2.2,2.2,8,0
AIZ_GRID_019_23.554444_92.705278,2026-09-10,23.554444,92.705278,2.2,2.2,8,0
AIZ_GRID_019_23.5625_92.707778,2026-09-10,23.5625,92.707778,2.2,2.2,8,0
AIZ_GRID_019_23.565556_92.7075,2026-09-10,23.565556,92.7075,2.2,2.2,8,0
AIZ_GRID_019_23.55_92.704444,2026-09-10,23.55,92.704444,2.2,2.2,8,0
AIZ_GRID_012_23.532222_92.735,2026-09-10,23.532222,92.735,5.7,5.7,8,0
AIZ_GRID_012_23.535556_92.723333,2026-09-10,23.535556,92.723333,5.7,5.7,8,0
AIZ_GRID_012_23.538056_92.718611,2026-09-10,23.538056,92.718611,5.7,5.7,8,0
AIZ_GRID_012_23.548333_92.710833,2026-09-10,23.548333,92.710833,5.7,5.7,8,0
AIZ_GRID_012_23.548889_92.705556,2026-09-10,23.548889,92.705556,5.7,5.7,8,0
AIZ_GRID_012_23.545_92.703333,2026-09-10,23.545,92.703333,5.7,5.7,8,0
AIZ_GRID_011_23.536944_92.6975,2026-09-10,23.536944,92.6975,6.3,6.3,8,0
AIZ_GRID_011_23.536111_92.697778,2026-09-10,23.536111,92.697778,6.3,6.3,8,0
AIZ_GRID_011_23.535556_92.696944,2026-09-10,23.535556,92.696944,6.3,6.3,8,0
AIZ_GRID_011_23.530278_92.696667,2026-09-10,23.530278,92.696667,6.3,6.3,8,0
AIZ_GRID_011_23.528611_92.6975,2026-09-10,23.528611,92.6975,6.3,6.3,8,0
AIZ_GRID_011_23.527778_92.698611,2026-09-10,23.527778,92.698611,6.3,6.3,8,0
AIZ_GRID_012_23.522778_92.702778,2026-09-10,23.522778,92.702778,5.7,5.7,8,0
AIZ_GRID_012_23.519444_92.700556,2026-09-10,23.519444,92.700556,5.7,5.7,8,0
AIZ_GRID_011_23.514444_92.698056,2026-09-10,23.514444,92.698056,6.3,6.3,8,0
AIZ_GRID_011_23.510556_92.699722,2026-09-10,23.510556,92.699722,6.3,6.3,8,0
AIZ_GRID_011_23.508611_92.698056,2026-09-10,23.508611,92.698056,6.3,6.3,8,0
AIZ_GRID_011_23.506944_92.696389,2026-09-10,23.506944,92.696389,6.3,6.3,8,0
AIZ_GRID_011_23.505278_92.6975,2026-09-10,23.505278,92.6975,6.3,6.3,8,0
AIZ_GRID_019_23.550278_92.704444,2026-09-10,23.550278,92.704444,2.2,2.2,8,0
AIZ_GRID_012_23.543056_92.700556,2026-09-10,23.543056,92.700556,5.7,5.7,8,0
AIZ_GRID_011_23.539722_92.699444,2026-09-10,23.539722,92.699444,6.3,6.3,8,0
AIZ_GRID_011_23.537778_92.698333,2026-09-10,23.537778,92.698333,6.3,6.3,8,0
AIZ_GRID_011_23.542778_92.676389,2026-09-10,23.542778,92.676389,6.3,6.3,8,0
AIZ_GRID_011_23.542778_92.674722,2026-09-10,23.542778,92.674722,6.3,6.3,8,0
AIZ_GRID_011_23.543333_92.664722,2026-09-10,23.543333,92.664722,6.3,6.3,8,0
AIZ_GRID_011_23.541667_92.664722,2026-09-10,23.541667,92.664722,6.3,6.3,8,0
AIZ_GRID_011_23.539444_92.665278,2026-09-10,23.539444,92.665278,6.3,6.3,8,0
AIZ_GRID_011_23.538889_92.6625,2026-09-10,23.538889,92.6625,6.3,6.3,8,0
AIZ_GRID_011_23.539444_92.658889,2026-09-10,23.539444,92.658889,6.3,6.3,8,0
AIZ_GRID_011_23.536111_92.655278,2026-09-10,23.536111,92.655278,6.3,6.3,8,0
AIZ_GRID_011_23.526944_92.654444,2026-09-10,23.526944,92.654444,6.3,6.3,8,0
AIZ_GRID_008_23.450833_92.6825,2026-09-10,23.450833,92.6825,4.3,4.3,8,0
AIZ_GRID_004_23.448056_92.683333,2026-09-10,23.448056,92.683333,4.3,4.3,8,0
AIZ_GRID_004_23.443333_92.685278,2026-09-10,23.443333,92.685278,4.3,4.3,8,0
AIZ_GRID_005_23.427222_92.712778,2026-09-10,23.427222,92.712778,6.0,6.0,8,0
AIZ_GRID_005_23.416944_92.718056,2026-09-10,23.416944,92.718056,6.0,6.0,8,0
AIZ_GRID_005_23.41_92.749444,2026-09-10,23.41,92.749444,6.0,6.0,8,0
AIZ_GRID_002_23.379722_92.751667,2026-09-10,23.379722,92.751667,4.6,4.6,8,0
AIZ_GRID_002_23.356944_92.770278,2026-09-10,23.356944,92.770278,4.6,4.6,8,0
AIZ_GRID_002_23.356389_92.770278,2026-09-10,23.356389,92.770278,4.6,4.6,8,0
AIZ_GRID_002_23.391667_92.755278,2026-09-10,23.391667,92.755278,4.6,4.6,8,0
AIZ_GRID_006_23.431944_92.760833,2026-09-10,23.431944,92.760833,4.5,4.5,8,0
