location_id,date,latitude,longitude,rainfall_mm,rainfall_1d_mm,consecutive_rainy_days,consecutive_heavy_rain_days
AIZ_GRID_006_23.424999_92.775004,2020-11-24,23.424999,92.775004,11.23943042755127,11.23943042755127,1.0,0.0
AIZ_GRID_006_23.424999_92.775004,2021-01-10,23.424999,92.775004,0.3851186037063598,0.3851186037063598,0.0,0.0
AIZ_GRID_006_23.424999_92.775004,2021-01-28,23.424999,92.775004,0.4120071530342102,0.4120071530342102,0.0,0.0
AIZ_GRID_006_23.424999_92.775004,2021-11-04,23.424999,92.775004,1.594720482826233,1.594720482826233,4.0,0.0
AIZ_GRID_006_23.424999_92.775004,2022-06-16,23.424999,92.775004,22.25127601623535,22.25127601623535,4.0,0.0
AIZ_GRID_006_23.424999_92.775004,2022-10-04,23.424999,92.775004,15.399471282958984,15.399471282958984,6.0,0.0
AIZ_GRID_006_23.424999_92.775004,2022-10-24,23.424999,92.775004,55.67961120605469,55.67961120605469,2.0,2.0
AIZ_GRID_006_23.424999_92.775004,2022-11-22,23.424999,92.775004,0.979658544063568,0.979658544063568,0.0,0.0
AIZ_GRID_006_23.424999_92.775004,2022-12-27,23.424999,92.775004,9.883111000061035,9.883111000061035,1.0,0.0
AIZ_GRID_006_23.424999_92.775004,2023-01-11,23.424999,92.775004,0.3440600931644439,0.3440600931644439,0.0,0.0
AIZ_GRID_006_23.424999_92.775004,2023-01-20,23.424999,92.775004,0.4967628121376037,0.4967628121376037,0.0,0.0
AIZ_GRID_006_23.424999_92.775004,2023-01-31,23.424999,92.775004,1.497333288192749,1.497333288192749,1.0,0.0
AIZ_GRID_006_23.424999_92.775004,2023-06-15,23.424999,92.775004,24.16373443603516,24.16373443603516,3.0,0.0
AIZ_GRID_006_23.424999_92.775004,2023-06-29,23.424999,92.775004,0.4214024841785431,0.4214024841785431,0.0,0.0
AIZ_GRID_006_23.424999_92.775004,2025-01-06,23.424999,92.775004,0.1989367008209228,0.1989367008209228,0.0,0.0
AIZ_GRID_006_23.424999_92.775004,2025-02-06,23.424999,92.775004,0.6671853065490723,0.6671853065490723,0.0,0.0
AIZ_GRID_006_23.424999_92.775004,2025-06-17,23.424999,92.775004,39.13832473754883,39.13832473754883,10.0,4.0
AIZ_GRID_006_23.431944_92.760833,2024-05-28,23.431944,92.760833,145.19252014160156,145.19252014160156,8.0,6.0
AIZ_GRID_006_23.432778_92.761111,2024-05-28,23.432778,92.761111,145.19252014160156,145.19252014160156,8.0,6.0
AIZ_GRID_006_23.441389_92.778889,2024-05-28,23.441389,92.778889,145.19252014160156,145.19252014160156,8.0,6.0
AIZ_GRID_008_23.450833_92.6825,2024-05-28,23.450833,92.6825,119.37982177734376,119.37982177734376,8.0,5.0
AIZ_GRID_008_23.474999_92.675004,2020-02-13,23.474999,92.675004,0.8751627206802368,0.8751627206802368,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2020-02-23,23.474999,92.675004,0.2439732104539871,0.2439732104539871,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2020-04-25,23.474999,92.675004,22.493328094482425,22.493328094482425,5.0,0.0
AIZ_GRID_008_23.474999_92.675004,2020-06-08,23.474999,92.675004,1.2483196258544922,1.2483196258544922,11.0,0.0
AIZ_GRID_008_23.474999_92.675004,2020-06-27,23.474999,92.675004,54.48618316650391,54.48618316650391,3.0,1.0
AIZ_GRID_008_23.474999_92.675004,2020-09-16,23.474999,92.675004,0.3941623568534851,0.3941623568534851,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2020-11-03,23.474999,92.675004,0.0792689099907875,0.0792689099907875,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2021-03-19,23.474999,92.675004,0.7712522149085999,0.7712522149085999,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2021-05-02,23.474999,92.675004,8.786857604980469,8.786857604980469,3.0,0.0
AIZ_GRID_008_23.474999_92.675004,2021-06-06,23.474999,92.675004,65.02763366699219,65.02763366699219,2.0,2.0
AIZ_GRID_008_23.474999_92.675004,2021-11-01,23.474999,92.675004,0.2684950530529022,0.2684950530529022,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2021-12-04,23.474999,92.675004,10.475936889648438,10.475936889648438,1.0,0.0
AIZ_GRID_008_23.474999_92.675004,2021-12-11,23.474999,92.675004,0.4340362548828125,0.4340362548828125,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2022-01-27,23.474999,92.675004,2.1877403259277344,2.1877403259277344,2.0,0.0
AIZ_GRID_008_23.474999_92.675004,2022-04-30,23.474999,92.675004,7.382530212402344,7.382530212402344,1.0,0.0
AIZ_GRID_008_23.474999_92.675004,2022-05-31,23.474999,92.675004,29.12736320495605,29.12736320495605,3.0,1.0
AIZ_GRID_008_23.474999_92.675004,2022-08-02,23.474999,92.675004,80.74913787841797,80.74913787841797,4.0,1.0
AIZ_GRID_008_23.474999_92.675004,2022-08-12,23.474999,92.675004,30.35999870300293,30.35999870300293,1.0,1.0
AIZ_GRID_008_23.474999_92.675004,2022-09-23,23.474999,92.675004,32.16499710083008,32.16499710083008,3.0,2.0
AIZ_GRID_008_23.474999_92.675004,2023-01-05,23.474999,92.675004,0.3869247138500213,0.3869247138500213,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2023-06-05,23.474999,92.675004,78.9800796508789,78.9800796508789,1.0,1.0
AIZ_GRID_008_23.474999_92.675004,2023-11-16,23.474999,92.675004,119.215576171875,119.215576171875,2.0,1.0
AIZ_GRID_008_23.474999_92.675004,2023-12-16,23.474999,92.675004,0.837959885597229,0.837959885597229,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2024-03-02,23.474999,92.675004,0.7830528616905212,0.7830528616905212,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2024-08-17,23.474999,92.675004,68.79900360107422,68.79900360107422,22.0,4.0
AIZ_GRID_008_23.474999_92.675004,2025-05-15,23.474999,92.675004,0.3297586441040039,0.3297586441040039,0.0,0.0
AIZ_GRID_008_23.474999_92.675004,2025-06-06,23.474999,92.675004,4.255560398101807,4.255560398101807,19.0,0.0
AIZ_GRID_008_23.474999_92.675004,2025-06-15,23.474999,92.675004,43.48501205444336,43.48501205444336,8.0,2.0
AIZ_GRID_008_23.474999_92.675004,2025-06-22,23.474999,92.675004,161.6782684326172,161.6782684326172,15.0,1.0
AIZ_GRID_009_23.467778_92.741111,2024-05-28,23.467778,92.741111,125.5210418701172,125.5210418701172,8.0,6.0
AIZ_GRID_009_23.468056_92.716389,2024-05-28,23.468056,92.716389,125.5210418701172,125.5210418701172,8.0,6.0
AIZ_GRID_009_23.4688_92.7208,2025-01-02,23.4688,92.7208,0.4006854593753814,0.4006854593753814,0.0,0.0
AIZ_GRID_009_23.469247_92.744068,2025-06-01,23.469247,92.744068,183.15338134765625,183.15338134765625,14.0,8.0
AIZ_GRID_009_23.4725_92.714444,2024-05-28,23.4725,92.714444,125.5210418701172,125.5210418701172,8.0,6.0
AIZ_GRID_009_23.474999_92.725004,2020-01-12,23.474999,92.725004,0.8659884333610535,0.8659884333610535,0.0,0.0
AIZ_GRID_009_23.474999_92.725004,2020-02-15,23.474999,92.725004,0.7664725184440613,0.7664725184440613,0.0,0.0
AIZ_GRID_009_23.474999_92.725004,2020-05-03,23.474999,92.725004,3.135825634002685,3.135825634002685,2.0,0.0
AIZ_GRID_009_23.474999_92.725004,2020-06-27,23.474999,92.725004,49.951454162597656,49.951454162597656,3.0,1.0
AIZ_GRID_009_23.474999_92.725004,2020-10-03,23.474999,92.725004,54.25925827026367,54.25925827026367,6.0,2.0
AIZ_GRID_009_23.474999_92.725004,2021-09-27,23.474999,92.725004,1.9348262548446653,1.9348262548446653,2.0,0.0
AIZ_GRID_009_23.474999_92.725004,2022-02-12,23.474999,92.725004,0.9580726027488708,0.9580726027488708,0.0,0.0
AIZ_GRID_009_23.474999_92.725004,2022-03-04,23.474999,92.725004,1.071848750114441,1.071848750114441,13.0,0.0
AIZ_GRID_009_23.474999_92.725004,2022-07-17,23.474999,92.725004,68.04119110107422,68.04119110107422,4.0,1.0
AIZ_GRID_009_23.474999_92.725004,2022-10-19,23.474999,92.725004,4.040332794189453,4.040332794189453,4.0,0.0
AIZ_GRID_009_23.474999_92.725004,2023-03-03,23.474999,92.725004,1.2732326984405518,1.2732326984405518,6.0,0.0
AIZ_GRID_009_23.474999_92.725004,2023-04-04,23.474999,92.725004,0.4356584250926971,0.4356584250926971,0.0,0.0
AIZ_GRID_009_23.474999_92.725004,2023-04-21,23.474999,92.725004,9.742743492126465,9.742743492126465,2.0,0.0
AIZ_GRID_009_23.474999_92.725004,2023-04-29,23.474999,92.725004,1.1855347156524658,1.1855347156524658,1.0,0.0
AIZ_GRID_009_23.474999_92.725004,2023-05-10,23.474999,92.725004,2.141318321228028,2.141318321228028,5.0,0.0
AIZ_GRID_009_23.474999_92.725004,2023-05-16,23.474999,92.725004,11.54466152191162,11.54466152191162,5.0,0.0
AIZ_GRID_009_23.474999_92.725004,2023-06-19,23.474999,92.725004,50.06696319580078,50.06696319580078,7.0,3.0
AIZ_GRID_009_23.474999_92.725004,2023-07-30,23.474999,92.725004,41.69883346557617,41.69883346557617,1.0,1.0
AIZ_GRID_009_23.474999_92.725004,2023-10-17,23.474999,92.725004,0.9637473225593568,0.9637473225593568,0.0,0.0
AIZ_GRID_009_23.474999_92.725004,2023-11-21,23.474999,92.725004,4.806942462921143,4.806942462921143,2.0,0.0
AIZ_GRID_009_23.474999_92.725004,2024-01-31,23.474999,92.725004,2.761115550994873,2.761115550994873,1.0,0.0
AIZ_GRID_009_23.474999_92.725004,2024-07-18,23.474999,92.725004,6.647886753082275,6.647886753082275,6.0,0.0
AIZ_GRID_009_23.474999_92.725004,2025-02-01,23.474999,92.725004,0.5740148425102234,0.5740148425102234,0.0,0.0
AIZ_GRID_009_23.474999_92.725004,2025-05-01,23.474999,92.725004,13.02029800415039,13.02029800415039,1.0,0.0
AIZ_GRID_009_23.474999_92.725004,2025-05-14,23.474999,92.725004,9.650297164916992,9.650297164916992,9.0,0.0
AIZ_GRID_009_23.474999_92.725004,2025-05-17,23.474999,92.725004,54.13398361206055,54.13398361206055,1.0,1.0
AIZ_GRID_009_23.47_92.7215,2025-06-02,23.47,92.7215,7.405479431152344,7.405479431152344,15.0,0.0
AIZ_GRID_009_23.485556_92.703056,2024-05-28,23.485556,92.703056,125.5210418701172,125.5210418701172,8.0,6.0
AIZ_GRID_009_23.4855_92.7033,2024-07-02,23.4855,92.7033,34.26607131958008,34.26607131958008,15.0,3.0
AIZ_GRID_009_23.490833_92.705556,2024-05-28,23.490833,92.705556,125.5210418701172,125.5210418701172,8.0,6.0
AIZ_GRID_009_23.4946_92.7044,2024-08-25,23.4946,92.7044,22.08466339111328,22.08466339111328,17.0,0.0
AIZ_GRID_009_23.497222_92.703333,2024-05-28,23.497222,92.703333,125.5210418701172,125.5210418701172,8.0,6.0
AIZ_GRID_009_23.498611_92.703889,2024-05-28,23.498611,92.703889,125.5210418701172,125.5210418701172,8.0,6.0
AIZ_GRID_009_23.499917_92.701361,2023-06-02,23.499917,92.701361,0.8890745043754578,0.8890745043754578,0.0,0.0
AIZ_GRID_009_23.49_92.705556,2024-05-28,23.49,92.705556,125.5210418701172,125.5210418701172,8.0,6.0
AIZ_GRID_011_23.505278_92.6975,2024-05-28,23.505278,92.6975,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.506944_92.696389,2024-05-28,23.506944,92.696389,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.508611_92.698056,2024-05-28,23.508611,92.698056,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.510556_92.699722,2024-05-28,23.510556,92.699722,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.513611_92.698333,2024-05-28,23.513611,92.698333,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.514444_92.698056,2024-05-28,23.514444,92.698056,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.524999_92.675004,2020-01-24,23.524999,92.675004,0.891888439655304,0.891888439655304,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2020-06-28,23.524999,92.675004,16.513866424560547,16.513866424560547,4.0,0.0
AIZ_GRID_011_23.524999_92.675004,2020-10-06,23.524999,92.675004,1.371047854423523,1.371047854423523,9.0,0.0
AIZ_GRID_011_23.524999_92.675004,2020-11-02,23.524999,92.675004,0.8753040432929993,0.8753040432929993,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2020-11-27,23.524999,92.675004,3.25019907951355,3.25019907951355,1.0,0.0
AIZ_GRID_011_23.524999_92.675004,2021-01-02,23.524999,92.675004,0.3238940238952636,0.3238940238952636,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2021-09-06,23.524999,92.675004,0.6955612301826477,0.6955612301826477,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2021-09-17,23.524999,92.675004,47.655887603759766,47.655887603759766,11.0,5.0
AIZ_GRID_011_23.524999_92.675004,2021-11-16,23.524999,92.675004,2.096524238586426,2.096524238586426,4.0,0.0
AIZ_GRID_011_23.524999_92.675004,2021-12-24,23.524999,92.675004,0.3743305206298828,0.3743305206298828,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2022-02-04,23.524999,92.675004,16.12551498413086,16.12551498413086,2.0,0.0
AIZ_GRID_011_23.524999_92.675004,2023-02-11,23.524999,92.675004,0.5803113579750061,0.5803113579750061,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2023-12-17,23.524999,92.675004,0.8159551620483398,0.8159551620483398,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2024-03-13,23.524999,92.675004,1.7792675495147705,1.7792675495147705,3.0,0.0
AIZ_GRID_011_23.524999_92.675004,2024-05-02,23.524999,92.675004,109.6534652709961,109.6534652709961,1.0,1.0
AIZ_GRID_011_23.524999_92.675004,2024-05-26,23.524999,92.675004,98.73330688476562,98.73330688476562,6.0,3.0
AIZ_GRID_011_23.524999_92.675004,2024-05-30,23.524999,92.675004,0.6575454473495483,0.6575454473495483,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2024-06-23,23.524999,92.675004,38.455684661865234,38.455684661865234,6.0,3.0
AIZ_GRID_011_23.524999_92.675004,2024-10-06,23.524999,92.675004,0.0745351463556289,0.0745351463556289,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2025-01-16,23.524999,92.675004,0.4362585246562958,0.4362585246562958,0.0,0.0
AIZ_GRID_011_23.524999_92.675004,2025-05-25,23.524999,92.675004,63.72938537597656,63.72938537597656,7.0,1.0
AIZ_GRID_011_23.524999_92.675004,2025-06-09,23.524999,92.675004,60.462100982666016,60.462100982666016,2.0,2.0
AIZ_GRID_011_23.526944_92.654444,2024-09-20,23.526944,92.654444,8.410600662231445,8.410600662231445,1.0,0.0
AIZ_GRID_011_23.527778_92.698611,2024-05-28,23.527778,92.698611,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.528611_92.6975,2024-05-28,23.528611,92.6975,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.529722_92.696111,2023-08-03,23.529722,92.696111,8.926006317138672,8.926006317138672,6.0,0.0
AIZ_GRID_011_23.530278_92.696667,2024-05-28,23.530278,92.696667,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.533333_92.697222,2023-08-02,23.533333,92.697222,56.55709457397461,56.55709457397461,5.0,1.0
AIZ_GRID_011_23.535556_92.696944,2024-05-28,23.535556,92.696944,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.535_92.696944,2023-07-28,23.535,92.696944,0.827729344367981,0.827729344367981,0.0,0.0
AIZ_GRID_011_23.536111_92.655278,2024-05-28,23.536111,92.655278,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.536111_92.697778,2024-05-28,23.536111,92.697778,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.536667_92.6975,2024-05-28,23.536667,92.6975,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.536944_92.6975,2024-05-28,23.536944,92.6975,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.537778_92.698333,2024-05-28,23.537778,92.698333,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.538889_92.6625,2024-05-28,23.538889,92.6625,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.539444_92.658889,2024-05-28,23.539444,92.658889,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.539444_92.665278,2024-05-28,23.539444,92.665278,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.539722_92.699444,2024-05-28,23.539722,92.699444,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.541667_92.664722,2023-08-12,23.541667,92.664722,12.668089866638184,12.668089866638184,3.0,0.0
AIZ_GRID_011_23.542778_92.674722,2024-05-28,23.542778,92.674722,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.542778_92.676389,2024-05-28,23.542778,92.676389,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_011_23.543333_92.664722,2024-05-28,23.543333,92.664722,86.19194030761719,86.19194030761719,8.0,5.0
AIZ_GRID_012_23.519444_92.700556,2024-09-25,23.519444,92.700556,66.24752807617188,66.24752807617188,6.0,1.0
AIZ_GRID_012_23.519806_92.700667,2023-08-13,23.519806,92.700667,5.492700576782227,5.492700576782227,15.0,0.0
AIZ_GRID_012_23.522778_92.702778,2024-05-28,23.522778,92.702778,85.41419982910156,85.41419982910156,8.0,6.0
AIZ_GRID_012_23.524999_92.725004,2020-01-16,23.524999,92.725004,0.8181635737419128,0.8181635737419128,0.0,0.0
